index,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,d__Bacteria;p__Firmicutes;c__Clostridia;__;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014,d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae,d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales,d__Bacteria;p__Firmicutes;__;__;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group,d__Bacteria;__;__;__;__,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae,d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__uncultured,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__vadinBE97,d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae,d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae,d__Bacteria;p__Firmicutes;c__Bacilli;__;__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__,d__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfotomaculaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;__,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae,d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;__;__,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae,d__Bacteria;p__Firmicutes;c__Clostridia;o__uncultured;f__uncultured,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae,d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae
CN323,258.0,260.0,7.0,2.0,1053.0,128.0,30.0,40.0,53.0,1.0,18.0,0.0,19.0,29.0,23.0,0.0,0.0,9.0,32.0,1.0,3.0,6.0,38.0,0.0,44.0,0.0,130.0,9.0,0.0,3.0,4.0,96.0,108.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,202.0,1.0,0.0,22.0,59.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
CN333,265.0,461.0,10.0,3.0,924.0,105.0,23.0,21.0,37.0,4.0,30.0,0.0,22.0,87.0,21.0,0.0,1.0,4.0,25.0,0.0,24.0,3.0,66.0,10.0,53.0,0.0,75.0,9.0,0.0,0.0,3.0,53.0,108.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,241.0,1.0,0.0,23.0,7.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0
CN343,311.0,663.0,32.0,14.0,271.0,98.0,51.0,32.0,83.0,3.0,21.0,0.0,15.0,114.0,12.0,0.0,0.0,13.0,77.0,1.0,4.0,6.0,31.0,13.0,49.0,0.0,117.0,21.0,0.0,20.0,4.0,101.0,139.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,63.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,137.0,7.0,0.0,54.0,103.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0
CN353,244.0,673.0,11.0,11.0,633.0,209.0,68.0,61.0,22.0,2.0,0.0,0.0,3.0,72.0,32.0,0.0,6.0,9.0,11.0,3.0,6.0,16.0,16.0,9.0,199.0,0.0,140.0,22.0,0.0,0.0,0.0,63.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,7.0,75.0,0.0,0.0,28.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0
CN413,206.0,527.0,27.0,3.0,699.0,157.0,67.0,42.0,59.0,2.0,6.0,0.0,3.0,92.0,8.0,0.0,6.0,16.0,63.0,2.0,12.0,8.0,29.0,13.0,132.0,2.0,90.0,12.0,0.0,0.0,5.0,35.0,93.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,44.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,59.0,3.0,0.0,0.0,6.0,1.0,10.0,1.0,0.0,141.0,14.0,0.0,31.0,131.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
CN414,173.0,346.0,3.0,2.0,766.0,214.0,54.0,46.0,12.0,9.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2.0,68.0,5.0,8.0,3.0,25.0,0.0,47.0,0.0,61.0,9.0,0.0,0.0,10.0,27.0,61.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,42.0,172.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,115.0,0.0,0.0,0.0,0.0,156.0,6.0,0.0,27.0,219.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
CN423,151.0,496.0,24.0,1.0,1044.0,131.0,43.0,19.0,10.0,2.0,54.0,0.0,37.0,32.0,39.0,0.0,0.0,5.0,7.0,0.0,5.0,8.0,27.0,8.0,72.0,2.0,125.0,12.0,0.0,0.0,0.0,21.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,197.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,31.0,8.0,0.0
CN433,175.0,598.0,42.0,2.0,791.0,138.0,65.0,88.0,10.0,4.0,8.0,0.0,17.0,91.0,14.0,1.0,6.0,8.0,45.0,1.0,6.0,38.0,49.0,7.0,118.0,0.0,53.0,3.0,0.0,1.0,1.0,70.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,140.0,2.0,0.0,31.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0
CN443,213.0,478.0,25.0,6.0,801.0,110.0,42.0,39.0,25.0,5.0,71.0,0.0,4.0,48.0,26.0,0.0,4.0,12.0,25.0,2.0,7.0,10.0,23.0,4.0,119.0,2.0,95.0,14.0,0.0,2.0,4.0,23.0,107.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,120.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,37.0,0.0,0.0,151.0,3.0,0.0,49.0,46.0,6.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,12.0,57.0,0.0
CN453,167.0,521.0,10.0,10.0,857.0,230.0,51.0,25.0,10.0,2.0,8.0,0.0,3.0,84.0,41.0,1.0,6.0,6.0,48.0,1.0,7.0,20.0,28.0,6.0,49.0,0.0,53.0,15.0,0.0,3.0,3.0,21.0,174.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,70.0,0.0,0.0,79.0,2.0,0.0,29.0,86.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0
CN513,176.0,352.0,14.0,1.0,892.0,154.0,15.0,37.0,15.0,16.0,24.0,0.0,4.0,153.0,4.0,0.0,2.0,16.0,44.0,0.0,7.0,19.0,15.0,11.0,185.0,4.0,129.0,11.0,0.0,0.0,2.0,62.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,51.0,146.0,0.0,0.0,3.0,116.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0
CN523,95.0,349.0,104.0,8.0,776.0,120.0,34.0,30.0,37.0,4.0,7.0,0.0,7.0,137.0,39.0,0.0,3.0,10.0,69.0,2.0,6.0,65.0,55.0,7.0,92.0,0.0,115.0,9.0,0.0,5.0,3.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,115.0,222.0,0.0,0.0,22.0,27.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0
CN533,201.0,503.0,18.0,4.0,677.0,121.0,42.0,28.0,28.0,4.0,10.0,0.0,0.0,108.0,22.0,0.0,1.0,9.0,42.0,0.0,7.0,46.0,31.0,2.0,228.0,1.0,74.0,6.0,0.0,5.0,1.0,22.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,22.0,0.0,9.0,0.0,1.0,2.0,43.0,2.0,45.0,167.0,6.0,0.0,36.0,139.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
CN543,182.0,453.0,24.0,15.0,548.0,113.0,38.0,31.0,32.0,3.0,6.0,0.0,2.0,172.0,41.0,0.0,1.0,6.0,56.0,0.0,3.0,39.0,65.0,10.0,241.0,1.0,47.0,24.0,0.0,4.0,2.0,12.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,160.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,5.0,53.0,0.0,53.0,128.0,6.0,0.0,58.0,35.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0
CN553,152.0,645.0,30.0,6.0,831.0,83.0,16.0,45.0,31.0,3.0,9.0,0.0,0.0,125.0,4.0,0.0,6.0,8.0,67.0,0.0,16.0,28.0,31.0,6.0,171.0,0.0,43.0,22.0,0.0,0.0,2.0,22.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,50.0,164.0,0.0,0.0,20.0,101.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
CN613,216.0,536.0,6.0,2.0,1084.0,89.0,27.0,24.0,17.0,2.0,0.0,0.0,3.0,48.0,5.0,0.0,0.0,1.0,73.0,2.0,2.0,14.0,50.0,1.0,22.0,0.0,69.0,9.0,0.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,0.0,44.0,0.0,0.0,1.0,7.0,0.0,57.0,315.0,2.0,0.0,34.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0
CN623,139.0,626.0,8.0,2.0,1269.0,68.0,0.0,33.0,19.0,4.0,7.0,0.0,0.0,73.0,7.0,0.0,0.0,26.0,36.0,0.0,5.0,25.0,43.0,0.0,37.0,0.0,82.0,11.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,6.0,0.0,30.0,204.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
CN633,167.0,369.0,9.0,0.0,560.0,130.0,27.0,20.0,152.0,2.0,57.0,0.0,1.0,45.0,34.0,0.0,2.0,11.0,55.0,2.0,4.0,7.0,48.0,1.0,54.0,0.0,45.0,3.0,0.0,7.0,5.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,97.0,1.0,1.0,3.0,28.0,0.0,118.0,375.0,14.0,0.0,48.0,114.0,8.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,2.0,26.0,0.0
CN643,238.0,493.0,19.0,16.0,703.0,146.0,42.0,42.0,10.0,10.0,6.0,0.0,3.0,61.0,29.0,0.0,6.0,11.0,29.0,3.0,8.0,35.0,87.0,6.0,154.0,0.0,84.0,10.0,0.0,0.0,3.0,46.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,10.0,0.0,56.0,189.0,2.0,0.0,10.0,116.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0
CN653,426.0,765.0,22.0,6.0,797.0,147.0,52.0,49.0,8.0,7.0,5.0,0.0,14.0,34.0,11.0,0.0,7.0,9.0,16.0,0.0,19.0,23.0,73.0,7.0,48.0,2.0,68.0,36.0,0.0,0.0,12.0,15.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,12.0,1.0,7.0,1.0,1.0,101.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0
